x,y
159,127
38,125
207,150
245,127
88,125
99,147
77,146
217,127
62,127
187,127
54,65
98,62
127,56
140,58
210,68
242,60
173,4
21,146
52,145
150,147
175,146
198,146
230,146
247,146
169,206
183,205
200,207
222,207
64,23
59,53
13,70
30,66
44,65
12,63
88,61
91,75
147,62
136,12
204,56
184,72
192,67
197,67
6,154
16,158
23,159
42,157
57,158
76,157
12,207
13,196
29,200
33,204
53,198
63,206
72,205
88,209
239,201
70,72
18,63
103,33
184,11
252,65
195,72
84,156
139,119
118,207
146,206
196,203
168,215
132,219
116,218
