x,y
247,11
62,114
174,225
133,187
113,170
82,134
155,208
96,151
50,95
13,59
28,80
55,60
86,96
139,152
175,190
68,74
156,168
230,251
236,221
252,170
234,189
218,204
10,19
157,231
100,23
81,12
159,14
132,7
130,63
118,132
99,115
22,38
34,24
243,204
170,168
177,176
188,183
119,200
128,209
195,44
202,66
81,74
69,61
58,44
92,247
183,205
62,133
239,98
225,82
151,214
137,209
135,202
129,200
115,195
108,190
123,184
98,173
57,203
33,219
38,227
18,234
12,146
21,141
36,101
206,138
214,138
187,133
187,124
192,117
172,98
165,107
156,115
150,119
146,124
134,105
139,99
145,94
151,88
228,91
240,139
233,131
206,60
216,73
221,77
125,21
114,11
112,21
145,53
134,51
149,45
153,46
184,89
180,93
93,3
233,15
196,188
221,159
101,252
