x,y
174,201
219,171
252,215
85,174
57,196
82,223
183,176
205,200
118,13
195,176
55,223
170,177
126,159
123,232
137,247
159,226
215,226
215,207
160,209
120,209
11,240
25,241
17,156
7,176
1,190
8,201
126,171
104,179
100,251
231,131
252,131
197,111
193,121
188,123
214,120
214,127
232,111
243,108
250,108
116,115
102,115
135,117
161,112
45,121
39,114
8,113
1,146
0,129
2,170
70,139
51,169
245,240
247,228
111,201
10,23
34,24
143,22
171,25
235,18
67,13
20,22
14,18
112,27
106,23
100,24
94,22
87,22
81,24
70,23
186,132
64,23
58,23
243,142
242,148
239,155
239,155
235,165
247,119
182,115
252,195
