x,y
95,9
72,253
73,114
73,8
241,40
72,165
243,114
96,164
243,122
71,191
75,63
94,20
94,91
71,198
103,204
139,186
173,207
24,147
8,134
33,133
11,147
170,69
187,121
172,16
96,37
96,46
74,87
76,94
96,109
96,116
96,122
76,137
52,134
61,148
243,11
243,61
91,250
234,86
237,100
4,31
4,54
161,32
71,242
7,206
61,159
196,239
173,128
197,117
194,111
182,110
177,109
173,114
18,55
178,53
171,53
172,48
164,49
178,33
172,30
182,14
191,6
198,4
203,4
204,54
224,54
234,54
229,59
233,7
193,17
206,24
210,32
215,31
221,81
214,82
164,136
4,5
18,154
9,152
27,133
69,121
104,99
59,208
236,158
235,151
236,125
235,114
190,108
171,103
163,83
